INDEX,Intercept,ORI2,ORI3,ENV2,CLA2,CLA3,EXC2,EXC3,NEW2,INF2,INF3,PRICE
40,7.5555555555555625,1.3333333333333324,-1.1666666666666672,-0.5833333333333333,0.33333333333333215,-0.6666666666666715,-0.16666666666666752,-0.16666666666666932,-1.083333333333336,3.3333333333333317,-0.6666666666666703,-1.083333333333335
41,9.250000000000004,-3.774758283725532e-15,0.49999999999999806,-0.25000000000000155,-1.1666666666666687,-1.3333333333333361,-0.6666666666666679,0.1666666666666637,-1.1102230246251565e-15,-0.6666666666666655,-0.33333333333333304,-0.3333333333333348
45,6.388888888888891,-1.000000000000003,-0.3333333333333353,0.4166666666666657,-0.5000000000000016,0.16666666666666374,-0.8333333333333328,-1.9549223266390867e-15,-0.08333333333333348,-0.16666666666666538,0.8333333333333341,-0.5000000000000002
50,5.555555555555559,-0.8333333333333384,-2.6645352591003757e-15,0.41666666666666363,3.8333333333333344,-4.166666666666669,-0.8333333333333358,-2.8252129252662448e-15,0.41666666666666385,-0.8333333333333259,2.4424906541753444e-15,-0.4166666666666673
52,5.472222222222225,1.8333333333333313,0.333333333333331,-0.5833333333333321,-0.5000000000000016,-0.833333333333336,-1.3333333333333355,-0.5000000000000024,0.16666666666666785,1.6666666666666676,2.4999999999999996,-0.250000000000001
54,4.222222222222223,-1.166666666666671,-0.16666666666666957,0.9166666666666645,0.16666666666666619,-1.887379141862766e-15,0.3333333333333337,1.8333333333333308,0.4166666666666654,1.0000000000000044,0.16666666666667007,-0.25000000000000033
55,7.694444444444449,-0.33333333333333465,-5.833333333333337,-2.416666666666666,-0.1666666666666684,-1.5000000000000044,1.6666666666666665,2.6666666666666665,-1.6666666666666667,0.33333333333333215,-0.5000000000000011,-0.6666666666666671
56,6.694444444444448,-0.16666666666666918,-0.5000000000000018,0.5833333333333333,0.3333333333333317,0.49999999999999656,0.6666666666666667,1.1666666666666652,-1.666666666666669,0.16666666666666646,0.16666666666666585,-0.6666666666666677
57,5.083333333333336,0.6666666666666646,0.3333333333333318,0.2500000000000001,0.49999999999999845,0.4999999999999979,-0.5000000000000013,-2.297920306767304e-15,0.5000000000000004,-0.833333333333333,-0.16666666666666652,-7.771561172376096e-16
58,6.222222222222223,0.6666666666666645,-5.551115123125783e-17,-0.583333333333335,-0.33333333333333437,-3.1086244689504383e-15,-0.3333333333333339,-0.5000000000000016,3.4166666666666687,0.16666666666666502,-2.220446049250313e-15,-0.08333333333333381
66,8.861111111111116,-0.16666666666667052,-1.9984014443252818e-15,0.8333333333333334,-1.1666666666666685,-0.5000000000000033,-0.6666666666666665,-3.4421694620344713e-15,-0.916666666666669,1.1666666666666667,0.1666666666666663,-0.8333333333333343
67,3.250000000000003,-0.666666666666669,-2.8333333333333366,4.440892098500626e-16,0.833333333333333,-1.8333333333333361,0.9999999999999996,1.4999999999999984,0.25,3.833333333333334,4.166666666666667,-0.5833333333333337
71,9.027777777777782,0.1666666666666652,-0.8333333333333326,-0.9166666666666697,0.3333333333333339,-5.500000000000002,-0.5000000000000007,-1.6666666666666672,0.3333333333333308,0.6666666666666667,-0.3333333333333377,-0.333333333333334
74,7.000000000000006,0.9999999999999982,-1.0000000000000036,-2.220446049250313e-16,-1.0000000000000013,-5.0000000000000036,-2.0000000000000036,-1.0000000000000036,6.661338147750939e-16,1.0000000000000029,2.0000000000000004,-1.124100812432971e-15
83,4.333333333333334,0.4999999999999991,1.6653345369377348e-16,0.7499999999999991,-0.6666666666666672,0.16666666666666463,0.6666666666666674,0.33333333333333215,1.7500000000000004,0.4999999999999978,-1.9984014443252818e-15,-0.1666666666666668
85,8.194444444444448,0.8333333333333304,-1.0000000000000024,1.3333333333333313,-2.1666666666666674,-2.0000000000000036,-0.6666666666666672,0.49999999999999645,1.0833333333333324,0.5000000000000014,-2.666666666666667,-0.6666666666666669
88,6.861111111111114,-2.3314683517128287e-15,-0.6666666666666676,-0.4166666666666673,-0.5000000000000013,-0.16666666666666974,0.33333333333333304,0.49999999999999845,0.33333333333333315,0.33333333333333204,-2.220446049250313e-15,-1.0000000000000007
96,10.19444444444445,-0.16666666666666763,-0.5000000000000013,0.33333333333332993,-9.166666666666668,-9.500000000000002,-0.16666666666666763,-2.9858905914321135e-15,0.08333333333333304,1.6463708470852156e-15,-0.16666666666666874,-6.216734526712855e-16
100,8.277777777777782,-0.16666666666666963,-0.5000000000000016,0.0833333333333327,-1.6653345369377348e-15,-0.1666666666666703,-0.16666666666666696,-1.6658126226342208e-15,-0.4166666666666685,-1.809085647752524e-15,0.3333333333333319,-0.8333333333333343
103,7.555555555555559,0.4999999999999981,0.16666666666666646,-0.08333333333333387,0.1666666666666654,-2.7755575615628914e-15,-0.3333333333333337,-0.5000000000000018,-1.0833333333333344,0.9999999999999982,0.16666666666666496,-0.25000000000000133
105,10.083333333333343,-1.1666666666666683,-0.33333333333333204,-1.2500000000000018,-0.16666666666666907,0.6666666666666627,0.16666666666666674,-1.1666666666666672,-1.4432899320127035e-15,-1.1666666666666718,-0.8333333333333384,-1.4166666666666679
106,7.861111111111115,-2.0000000000000044,-1.1666666666666707,-0.9166666666666693,-2.166666666666668,-4.000000000000002,0.49999999999999956,2.3333333333333304,-0.16666666666666807,-0.16666666666666122,0.5000000000000033,-0.1666666666666673
107,5.833333333333337,-0.33333333333333526,-0.6666666666666679,0.7499999999999993,-1.000000000000001,-3.000000000000002,0.8333333333333328,0.6666666666666652,0.24999999999999822,8.368914804403964e-17,1.4999999999999987,-0.2500000000000005
114,0.555555555555554,0.6666666666666663,1.5000000000000009,0.41666666666666624,1.3333333333333335,1.333333333333333,0.5,0.16666666666666685,0.9166666666666667,-1.000000000000001,-0.33333333333333404,-0.08333333333333304
115,6.1666666666666705,-0.6666666666666703,-0.3333333333333354,-8.881784197001252e-16,-0.6666666666666683,-0.33333333333333637,-0.5000000000000004,0.4999999999999973,-1.7763568394002505e-15,0.8333333333333353,0.16666666666666763,-0.5000000000000008
118,1.7777777777777783,-0.33333333333333515,0.16666666666666569,0.5833333333333324,0.5000000000000001,-0.1666666666666674,-0.16666666666666663,0.49999999999999895,0.08333333333333237,-0.16666666666666421,-0.9999999999999986,-1.249000902703301e-16
133,4.694444444444446,-1.0000000000000042,-0.16666666666666935,0.08333333333333104,0.9999999999999998,-0.16666666666666918,0.33333333333333326,1.4999999999999976,1.3333333333333321,1.5000000000000033,1.3333333333333361,-0.25000000000000044
137,4.38888888888889,1.1666666666666654,1.0000000000000002,0.1666666666666652,-1.166666666666667,-2.6666666666666674,0.4999999999999988,0.6666666666666646,-0.3333333333333348,0.6666666666666685,-0.5000000000000007,-7.216449660063518e-16
141,6.02777777777778,0.16666666666666408,0.16666666666666596,0.08333333333333126,-6.661338147750939e-16,-0.6666666666666692,0.16666666666666563,0.16666666666666505,2.333333333333333,-4.584062956803367e-16,-0.16666666666666785,-0.16666666666666735
146,2.8888888888888893,-0.6666666666666674,-0.6666666666666656,-1.0833333333333361,-0.16666666666666563,-0.16666666666666785,4.440892098500626e-16,-0.8333333333333336,3.4166666666666665,3.3333333333333326,1.3333333333333315,-4.996003610813204e-16
149,9.277777777777782,-0.5000000000000027,-0.6666666666666677,-0.41666666666666985,-0.6666666666666669,-6.000000000000002,-0.5000000000000009,-0.666666666666669,0.08333333333333104,0.66666666666667,0.6666666666666645,-0.3333333333333341
152,7.444444444444449,-0.8333333333333346,-2.333333333333335,-0.16666666666666718,-0.1666666666666683,-0.5000000000000032,-0.3333333333333339,-0.33333333333333487,0.33333333333333326,0.16666666666666555,0.16666666666666496,-0.16666666666666774
154,8.111111111111116,0.3333333333333306,-6.661338147750939e-16,-0.1666666666666714,1.9984014443252818e-15,-8.666666666666668,0.3333333333333315,-1.8558054213256158e-15,-0.16666666666666985,1.3333333333333393,-1.7763568394002505e-15,-9.636324324795941e-16
155,5.000000000000007,-4.500000000000002,-5.000000000000002,-0.2500000000000029,1.3333333333333337,-2.3333333333333357,1.1666666666666672,0.333333333333333,1.2499999999999984,0.9999999999999981,1.9999999999999978,-0.5000000000000008
156,11.22222222222223,-4.440892098500626e-16,-0.8333333333333324,-0.8333333333333359,-1.8333333333333344,-5.5000000000000036,0.4999999999999991,-1.3333333333333335,-0.8333333333333357,1.3333333333333306,1.333333333333326,-1.4166666666666679
168,1.7500000000000007,-0.8333333333333359,-0.6666666666666683,0.24999999999999822,0.5000000000000004,-0.5000000000000009,1.0,1.4999999999999984,1.9999999999999998,1.0000000000000018,1.5000000000000013,-0.08333333333333343
170,6.638888888888893,-1.8333333333333384,-2.55351295663786e-15,-1.0833333333333386,1.166666666666666,-2.000000000000002,0.3333333333333328,1.3333333333333315,1.6666666666666645,5.22511666306212e-15,-0.3333333333333308,-0.5833333333333339
171,4.472222222222227,-2.000000000000001,-2.333333333333334,0.41666666666666474,-2.220446049250313e-16,-2.3333333333333344,0.5000000000000008,-0.3333333333333332,0.6666666666666652,-1.508282928170221e-15,0.1666666666666642,-0.2500000000000004
172,4.500000000000001,1.1666666666666656,2.333333333333334,0.24999999999999922,-0.3333333333333336,0.3333333333333317,-1.1666666666666665,-1.333333333333335,-0.2500000000000014,0.6666666666666669,-0.6666666666666685,-0.1666666666666673
176,8.77777777777778,0.1666666666666632,0.16666666666666513,0.33333333333333215,-1.7763568394002505e-15,0.3333333333333294,0.16666666666666696,0.6666666666666642,0.33333333333333204,0.16666666666666644,0.16666666666666607,-0.2500000000000011
182,2.3888888888888924,-2.333333333333338,-3.0000000000000036,0.9166666666666633,0.8333333333333321,0.3333333333333308,2.666666666666667,3.9999999999999982,3.416666666666667,-0.3333333333333314,-0.4999999999999971,-0.3333333333333329
183,6.833333333333336,0.16666666666666452,0.8333333333333328,-1.9984014443252818e-15,0.16666666666666585,-0.1666666666666693,-0.6666666666666674,-0.8333333333333364,1.4999999999999987,2.166666666666666,1.3333333333333313,-0.6666666666666679
186,4.388888888888889,-0.6666666666666696,0.33333333333333215,0.16666666666666297,-0.33333333333333415,-2.220446049250313e-15,-0.8333333333333335,-0.5000000000000022,5.666666666666668,-0.8333333333333324,-0.4999999999999991,-0.3333333333333332
195,5.02777777777778,-0.8333333333333364,-0.33333333333333526,-0.16666666666666963,-1.0000000000000004,-1.6666666666666687,-0.6666666666666674,-2.897976184666751e-15,3.083333333333334,2.3333333333333357,1.500000000000001,-0.5833333333333337
196,4.083333333333335,-0.3333333333333377,-1.1666666666666705,-1.000000000000002,0.8333333333333339,-0.8333333333333358,-0.16666666666666696,1.6666666666666634,1.25,3.333333333333339,1.6666666666666705,-0.2500000000000005
200,0.9166666666666661,-1.5000000000000075,0.49999999999999395,-0.7500000000000044,1.5000000000000009,-1.5000000000000013,1.8333333333333324,5.166666666666662,2.4999999999999987,3.166666666666679,2.833333333333343,-0.0833333333333337
201,1.694444444444446,-0.1666666666666683,-1.000000000000001,0.8333333333333317,-0.4999999999999998,-1.6666666666666674,1.5000000000000002,1.3333333333333326,2.083333333333332,1.3333333333333335,0.4999999999999989,-0.3333333333333332
202,10.055555555555564,0.8333333333333321,-0.6666666666666674,2.166666666666667,-2.5000000000000027,-2.8333333333333375,4.440892098500626e-16,-1.3333333333333344,-0.3333333333333337,1.833333333333328,1.8333333333333257,-1.8333333333333344
215,2.4444444444444455,-0.5000000000000054,-0.16666666666667163,0.08333333333333115,0.3333333333333325,-0.5000000000000022,1.4999999999999987,4.3333333333333295,0.5833333333333319,1.0000000000000073,1.3333333333333397,-0.16666666666666718
216,1.9444444444444444,1.6666666666666656,0.16666666666666574,-0.6666666666666656,0.1666666666666654,1.666666666666664,1.3333333333333326,1.9999999999999987,-0.16666666666666596,1.1666666666666656,0.6666666666666667,-0.08333333333333426
221,5.944444444444447,-1.1666666666666705,-0.5000000000000019,-0.16666666666666774,0.3333333333333319,0.4999999999999978,0.3333333333333335,0.9999999999999984,0.8333333333333326,-0.9999999999999984,-0.16666666666666607,-0.2500000000000002
223,10.805555555555562,0.49999999999999734,0.16666666666666607,1.9166666666666654,-0.6666666666666685,-0.6666666666666714,-0.5,-0.8333333333333356,-0.8333333333333363,1.6666666666666639,-0.500000000000004,-1.3333333333333348
