INDEX,CARD,ORI1,ORI2,ORI3,ENV1,ENV2,CLA1,CLA2,CLA3,EXC1,EXC2,EXC3,NEW1,NEW2,INF1,INF2,INF3,PRICE,Y,Cluster
266,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
266,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,0
266,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,0
266,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
266,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0
267,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
267,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1
267,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
267,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
267,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,1
267,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
267,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
267,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
267,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,9,1
267,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
267,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,1,1
267,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
267,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,9,1
267,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
267,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,0,1
267,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
267,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,0,1
267,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
269,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
269,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1
269,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
269,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
269,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,1,1
269,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,1
269,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,1,1
269,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1
269,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,1
269,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
269,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,1
269,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
269,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,1
269,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,1
269,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,1
269,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
269,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,1
269,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,8,1
272,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
272,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,1
272,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,1
272,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
272,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1
272,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,1
272,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1
272,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,1
272,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,3,1
272,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
272,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,5,1
272,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,1
272,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
272,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
272,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,3,1
272,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,1
272,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,1
272,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,1
273,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,9,0
273,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,8,0
273,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,0
273,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,0
273,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,0
273,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,0
273,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,0
273,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,5,0
273,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,0
273,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,7,0
273,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
273,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,0
273,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,2,0
273,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
273,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,0
273,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,0
273,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,4,0
273,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0
278,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,0
278,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
278,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
278,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,5,0
278,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0
278,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,0
278,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,5,0
278,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,0
278,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,0
278,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,0
278,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,5,0
278,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,0
278,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,7,0
278,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,0
278,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,0,0
278,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
278,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,0
278,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,0
285,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,4,1
285,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,4,1
285,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,1
285,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
285,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,1
285,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,4,1
285,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1
285,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,1
285,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,4,1
285,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,4,1
285,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,4,1
285,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,4,1
285,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,5,1
285,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,1
285,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
285,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,4,1
285,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,1
285,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,1
290,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,8,0
290,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
290,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,0
290,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,0
290,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,0
290,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,7,0
290,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,8,0
290,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
290,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
290,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,9,0
290,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,0
290,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,9,0
290,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,6,0
290,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,9,0
290,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,0
290,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,5,0
290,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,0
290,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,0
291,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,0
291,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,0
291,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,0
291,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,0
291,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,7,0
291,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,7,0
291,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,4,0
291,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
291,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,0
291,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,8,0
291,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
291,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,6,0
291,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,0
291,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,5,0
291,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,0
291,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
291,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,0
291,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,8,0
293,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,4,0
293,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,6,0
293,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,5,0
293,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,4,0
293,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,0
293,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,6,0
293,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,7,0
293,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,8,0
293,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,6,0
293,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,0
293,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,7,0
293,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,0
293,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,6,0
293,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,6,0
293,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,6,0
293,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,6,0
293,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,0
293,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,6,0
296,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
296,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,1,1
296,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
296,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,1
296,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,1
296,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,1
296,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,1
296,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,1,1
296,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,1
296,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1
296,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,1
296,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,1,1
296,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,1,1
296,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,1,1
296,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
296,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,1,1
296,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,6,1
296,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,1
297,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,1,1
297,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,1
297,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,1
297,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,8,1
297,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,5,1
297,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
297,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
297,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
297,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,1
297,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
297,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,1
297,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,5,1
297,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,2,1
297,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,8,1
297,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,1,1
297,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,1
297,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,5,1
297,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,5,1
298,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
298,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,3,1
298,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,3,1
298,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,3,1
298,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,1
298,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,3,1
298,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,3,1
298,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,1
298,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,8,1
298,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,3,1
298,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,1
298,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,1
298,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,1
298,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,3,1
298,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,1
298,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,3,1
298,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,8,1
298,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,1
299,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,3,1
299,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,3,1
299,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,4,1
299,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,2,1
299,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,6,1
299,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,4,1
299,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,4,1
299,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,3,1
299,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,4,1
299,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,5,1
299,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,4,1
299,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,3,1
299,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,6,1
299,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,4,1
299,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,5,1
299,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,4,1
299,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,4,1
299,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,3,1
300,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
300,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1
300,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
300,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
300,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,10,1
300,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
300,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
300,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
300,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,10,1
300,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
300,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,10,1
300,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
300,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,10,1
300,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
300,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,10,1
300,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
300,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,10,1
300,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
301,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
301,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,5,1
301,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
301,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
301,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1
301,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
301,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
301,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
301,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,5,1
301,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
301,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,1
301,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
301,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,1
301,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
301,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,8,1
301,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
301,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,9,1
301,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
303,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,8,0
303,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
303,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,7,0
303,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,7,0
303,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,8,0
303,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,7,0
303,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,9,0
303,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,0
303,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,9,0
303,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,9,0
303,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,8,0
303,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,8,0
303,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,8,0
303,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,8,0
303,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,7,0
303,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,8,0
303,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,0
303,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,7,0
304,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,0,1
304,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,0,1
304,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,0,1
304,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,0,1
304,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,2,1
304,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,0,1
304,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1
304,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,0,1
304,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,1
304,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1
304,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,9,1
304,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,1
304,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,3,1
304,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,0,1
304,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,1
304,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1
304,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,7,1
304,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,0,1
305,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,7,0
305,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,3,7,0
305,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,2,1,0
305,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,3,1,0
305,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,1,3,0
305,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,3,1,0
305,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,1,2,0
305,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,2,7,0
305,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,7,0
305,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,6,0
305,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,3,6,0
305,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,1,2,0
305,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,2,2,0
305,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,2,2,0
305,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,3,2,0
305,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,7,0
305,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,2,2,0
305,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,3,2,0
306,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,2,8,0
