INDEX,CARD,OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE,Y,Cluster
251,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,4,0
251,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0
251,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
251,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
251,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
251,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0
251,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,2,0
251,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0
251,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
251,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,0
251,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,2,0
251,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,1,0
251,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,3,0
251,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,3,0
251,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0
251,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0
257,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,6,0
257,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,4,0
257,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
257,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
257,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,6,0
257,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,0
257,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
257,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0
257,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,9,0
257,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,7,0
257,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,4,0
257,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,2,0
257,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,4,0
257,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,6,0
257,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,0
257,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,7,0
257,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,4,0
257,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,4,0
258,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,8,1
258,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,7,1
258,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,1
258,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,1
258,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,8,1
258,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,8,1
258,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,7,1
258,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,8,1
258,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,8,1
258,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,8,1
258,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,1
258,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,7,1
258,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,8,1
258,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,8,1
258,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,7,1
258,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,7,1
258,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,1
258,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,8,1
260,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
260,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,0
260,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
260,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
260,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
260,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
260,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
260,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
260,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,4,0
260,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
260,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
260,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
260,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0
260,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
260,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
260,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,0
260,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
260,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
262,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,7,1
262,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,7,1
262,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,1
262,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,7,1
262,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
262,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,7,1
262,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,6,1
262,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,1
262,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,4,1
262,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,6,1
262,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,1
262,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,7,1
262,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,6,1
262,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,6,1
262,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,7,1
262,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,1
262,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,1
262,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,7,1
263,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
263,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
263,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,5,0
263,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
263,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
263,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
263,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
263,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
263,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
263,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
263,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
263,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
263,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,0
263,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
263,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
263,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,5,0
263,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0
263,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
265,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
265,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,0
265,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,2,0
265,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
265,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
265,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
265,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0
265,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0
265,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,10,0
265,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0
265,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,0
265,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
265,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,2,0
265,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0
265,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
265,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,0
265,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,3,0
265,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,0
266,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
266,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,10,0
266,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,10,0
266,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
266,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
266,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
266,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0
266,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,1,0
266,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0
266,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0
266,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,10,0
266,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
266,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,0
266,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,4,0
266,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,1,0
266,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,8,0
266,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,5,0
266,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,1,0
268,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,3,0
268,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,4,0
268,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,0
268,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0
268,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,5,0
268,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,6,0
268,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
268,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,0
268,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
268,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,7,0
268,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,0
268,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,4,0
268,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,6,0
268,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,6,0
268,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,6,0
268,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,5,0
268,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,0
268,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,3,0
269,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,0
269,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,6,0
269,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,4,0
269,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0
269,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
269,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
269,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
269,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,6,0
269,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
269,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,5,0
269,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
269,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,8,0
269,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,4,0
269,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,5,0
269,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0
269,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,7,0
269,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,0
269,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,0
270,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,1,0
270,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,9,0
270,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,0
270,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
270,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
270,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,3,0
270,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,4,0
270,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,3,0
270,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,7,0
270,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,4,0
270,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,7,0
270,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,0
270,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,6,0
270,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,7,0
270,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,5,0
270,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,0
270,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,5,0
270,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,0
271,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,6,0
271,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,6,0
271,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,5,0
271,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,5,0
271,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,9,0
271,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,6,0
271,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
271,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,7,0
271,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,8,0
271,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,7,0
271,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,0
271,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,7,0
271,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,5,0
271,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,6,0
271,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0
271,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,7,0
271,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,6,0
271,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,6,0
272,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,7,0
272,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0
272,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,5,0
272,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
272,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,4,0
272,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
272,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,5,0
272,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
272,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,7,0
272,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,4,0
272,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,2,0
272,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,5,0
272,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,5,0
272,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,3,0
272,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,4,0
272,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,4,0
272,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,4,0
272,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,4,0
274,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,0
274,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,5,0
274,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,10,0
274,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
274,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,0,0
274,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,0,0
274,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
274,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,0,0
274,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,5,0
274,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,0,0
274,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
274,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
274,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,0
274,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,4,0
274,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,0,0
274,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,0,0
274,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,2,0
274,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,0
278,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,2,0
278,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,0
278,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,8,0
278,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0
278,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
278,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,2,0
278,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,2,0
278,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,2,0
278,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,7,0
278,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,2,0
278,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,8,0
278,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,1,0
278,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,0
278,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,2,0
278,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,2,0
278,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,8,0
278,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,2,0
278,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,2,0
279,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,3,0
279,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,6,0
279,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,3,0
279,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,4,0
279,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,2,0
279,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,7,0
279,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
279,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,6,0
279,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,1,0
279,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,0
279,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,5,0
279,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,3,0
279,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,7,0
279,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,3,0
279,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,7,0
279,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,1,0
279,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,1,0
279,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,6,0
281,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,0,1
281,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,8,1
281,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,7,1
281,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,6,1
281,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,7,1
281,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,5,1
281,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,6,1
281,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,6,1
281,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,0,1
281,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,1,1
281,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,6,1
281,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,6,1
281,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,3,0,1
281,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,1
281,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,2,5,1
281,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,2,6,1
281,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,1,7,1
281,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,3,0,1
284,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,2,0
284,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,1,2,0
284,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,2,3,0
284,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,2,0
284,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,2,3,0
284,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,2,4,0
284,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,3,0
284,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,2,5,0
284,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,3,3,0
284,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,3,4,0
284,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,1,2,0
