INDEX,CARD,ORI1,ORI2,ORI3,ENV1,ENV2,CLA1,CLA2,CLA3,EXC1,EXC2,EXC3,NEW1,NEW2,INF1,INF2,INF3,PRICE,Y
141,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,6
141,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
141,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
141,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
141,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,6
141,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
141,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
141,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,8
141,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,6
141,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
141,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
146,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
146,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,6
146,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
146,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,0
146,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,4
146,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,5
146,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
146,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,3
146,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
146,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,6
146,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
146,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
146,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
146,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
146,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,6
146,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,3
146,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,7
146,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
149,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,2
149,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,8
149,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,6
149,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,6
149,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,2
149,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
149,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,10
149,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
149,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,2
149,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
149,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
149,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,8
149,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
149,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,2
149,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,7
149,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
149,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
149,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
152,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,6
152,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,6
152,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,4
152,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,4
152,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,6
152,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
152,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,7
152,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,6
152,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,4
152,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,7
152,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
152,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
152,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,6
152,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,7
152,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,6
152,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,6
152,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,7
152,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
154,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
154,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,10
154,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,8
154,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,8
154,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,0
154,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,0
154,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,8
154,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,10
154,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,0
154,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,10
154,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
154,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,8
154,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,10
154,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,0
154,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,8
154,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,8
154,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
154,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
155,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
155,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,0
155,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,0
155,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,0
155,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,0
155,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,0
155,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,7
155,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,4
155,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,0
155,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,9
155,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,9
155,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,1
155,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,1
155,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,0
155,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,1
155,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,0
155,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
155,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,1
156,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
156,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,9
156,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,7
156,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
156,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,2
156,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
156,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,10
156,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,7
156,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,3
156,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
156,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,3
156,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,8
156,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
156,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
156,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
156,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,10
156,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,10
156,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
168,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
168,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
168,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
168,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
168,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
168,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
168,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
168,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
168,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,5
168,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
168,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
168,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
168,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,4
168,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
168,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,4
168,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,4
168,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,7
168,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
170,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
170,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
170,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,6
170,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
170,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,3
170,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
170,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,6
170,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
170,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,7
170,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
170,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,8
170,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,6
170,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,7
170,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
170,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,7
170,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,6
170,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,6
170,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
171,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
171,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
171,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
171,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
171,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,2
171,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
171,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,5
171,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,2
171,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,0
171,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,5
171,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,5
171,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,2
171,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,2
171,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,0
171,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,2
171,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,2
171,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,5
171,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
172,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,5
172,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,5
172,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,5
172,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
172,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,5
172,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,5
172,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,5
172,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
172,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,6
172,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,3
172,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,2
172,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,6
172,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,7
172,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
172,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,4
172,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,3
172,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,2
172,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,5
176,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,8
176,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,8
176,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,8
176,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,9
176,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,10
176,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,9
176,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,9
176,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,10
176,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
176,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,9
176,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,9
176,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,9
176,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
176,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,9
176,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,9
176,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,10
176,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,9
176,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,10
182,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
182,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
182,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
182,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,4
182,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
182,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,3
182,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
182,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,4
182,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
182,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,5
182,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,10
182,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,0
182,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,0
182,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,4
182,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,3
182,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,3
182,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
182,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
183,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,8
183,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,6
183,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,6
183,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
183,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,6
183,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
183,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,6
183,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
183,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
183,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
183,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,6
183,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,8
183,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,10
183,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,5
183,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,7
183,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,6
183,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,9
183,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,6
186,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,1
186,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,1
186,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
186,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
186,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,7
186,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
186,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,2
186,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,2
186,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
186,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,2
186,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,5
186,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
186,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,10
186,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,7
186,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,10
186,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,3
186,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,10
186,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,3
195,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
195,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,5
195,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
195,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
195,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,4
195,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,3
195,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,5
195,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,5
195,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,8
195,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
195,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,7
195,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
195,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
195,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,3
195,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,4
195,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,4
195,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
195,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,2
196,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,3
196,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,4
196,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
196,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,3
196,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,4
196,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,6
196,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,3
196,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,8
196,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,6
196,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,9
196,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,9
196,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,3
196,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,9
196,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,4
196,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
196,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,9
196,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,4
196,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,4
200,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
200,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,3
200,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,3
200,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,5
200,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,0
200,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,0
200,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,0
200,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,10
200,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,10
200,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,8
200,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,10
200,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,5
200,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,8
200,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,7
200,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,5
200,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,7
200,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,9
200,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,6
201,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,0
201,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,2
201,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,2
201,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,2
201,5,0,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,100000,2
201,6,1,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,200000,2
201,7,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,0,100000,1
201,8,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,150000,4
201,9,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,100000,5
201,10,1,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,100000,4
201,11,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,200000,2
201,12,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,100000,0
201,13,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,150000,2
201,14,1,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,150000,0
201,15,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,200000,4
201,16,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,100000,4
201,17,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,150000,8
201,18,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,200000,0
202,1,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,150000,6
202,2,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,200000,8
202,3,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,150000,4
202,4,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,200000,4
