INDEX,CARD,OAU1,OAU2,OAU3,MTY1,MTY2,EIN1,EIN2,EIN3,SIN1,SIN2,SIN3,EFI1,EFI2,EFI3,AFI1,AFI2,AFI3,PRICE,Y
231,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,3
231,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
232,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
232,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,6
232,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
232,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
232,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
232,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,1
232,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,1
232,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
232,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
232,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
232,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
232,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
232,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
232,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
232,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
232,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,0
232,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,2
232,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
233,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
233,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
233,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
233,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,10
233,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,7
233,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,7
233,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,10
233,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,7
233,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,0
233,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
233,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
233,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,10
233,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
233,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
233,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,7
233,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,7
233,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,10
233,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
234,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
234,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,2
234,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
234,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,3
234,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,5
234,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
234,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,2
234,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
234,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
234,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
234,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,3
234,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,1
234,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
234,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
234,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,2
234,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,2
234,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,2
234,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
238,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
238,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,9
238,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
238,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
238,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,6
238,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,5
238,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,6
238,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,5
238,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,1
238,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
238,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,9
238,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,5
238,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,3
238,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
238,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,1
238,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,3
238,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,2
238,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
240,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,2
240,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,4
240,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
240,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
240,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,6
240,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,5
240,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,4
240,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,5
240,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
240,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
240,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
240,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
240,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,3
240,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
240,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,1
240,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,2
240,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,5
240,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
244,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
244,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
244,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,6
244,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,3
244,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,2
244,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
244,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,3
244,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,4
244,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,2
244,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,2
244,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,4
244,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,4
244,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
244,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,3
244,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,5
244,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
244,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,5
244,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,2
246,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,2
246,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,2
246,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,2
246,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,2
246,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
246,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
246,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,3
246,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,3
246,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
246,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,4
246,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,6
246,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
246,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,4
246,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
246,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,2
246,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,2
246,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,8
246,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,5
248,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
248,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
248,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
248,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
248,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,7
248,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,7
248,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,5
248,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,3
248,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,2
248,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
248,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
248,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
248,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
248,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,6
248,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
248,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,0
248,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,8
248,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,4
249,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
249,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,9
249,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
249,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,5
249,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,5
249,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
249,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,6
249,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
249,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
249,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
249,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,3
249,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,3
249,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
249,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
249,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,2
249,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,3
249,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,4
249,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
250,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
250,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,6
250,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
250,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
250,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,8
250,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,6
250,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,4
250,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,3
250,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
250,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,3
250,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
250,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,6
250,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
250,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,2
250,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,4
250,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,4
250,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,8
250,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,6
251,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,1
251,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
251,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,4
251,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,4
251,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,3
251,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
251,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,3
251,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
251,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,2
251,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
251,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
251,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,5
251,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
251,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,1
251,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,3
251,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,3
251,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,3
251,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,1
257,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,6
257,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,4
257,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
257,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,1
257,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,6
257,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,3
257,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,3
257,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
257,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,9
257,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,7
257,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,4
257,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,2
257,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,4
257,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,6
257,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,1
257,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,7
257,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,4
257,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,4
258,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,8
258,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,7
258,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
258,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,7
258,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,8
258,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,8
258,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,7
258,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,8
258,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,8
258,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,8
258,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,7
258,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,7
258,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,8
258,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,8
258,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,7
258,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,7
258,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,6
258,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,8
260,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
260,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,8
260,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,8
260,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
260,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
260,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
260,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,0
260,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,0
260,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
260,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
260,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
260,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
260,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,0
260,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
260,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
260,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
260,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,0
260,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
262,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,7
262,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,7
262,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,7
262,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,7
262,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,7
262,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,7
262,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,6
262,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,7
262,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,4
262,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,6
262,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,7
262,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,7
262,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,6
262,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,6
262,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,7
262,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
262,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,6
262,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,7
263,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
263,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,5
263,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,5
263,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
263,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
263,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,0
263,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,0
263,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,0
263,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,5
263,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,0
263,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,8
263,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
263,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,7
263,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
263,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
263,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,5
263,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,0
263,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
265,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
265,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
265,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,2
265,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
265,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,2
265,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
265,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,2
265,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,2
265,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,10
265,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
265,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
265,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,0
265,13,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,2000000,2
265,14,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,0,2000000,0
265,15,1,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,300000,0
265,16,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,300000,6
265,17,0,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,0,30000,3
265,18,0,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,2000000,0
266,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2000000,0
266,2,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,30000,10
266,3,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,300000,10
266,4,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,30000,0
266,5,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,1,0,300000,0
266,6,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,300000,2
266,7,0,1,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,30000,1
266,8,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,300000,1
266,9,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,1,2000000,3
266,10,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,2000000,1
266,11,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,30000,10
266,12,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,30000,1
